archivo;old_title;new_title;old_artist;new_artist;old_cantor;new_cantor;old_year;new_year;old_genre;new_genre;old_composer;new_composer;coincidencia_titulo
D:/Dropbox/TDJ/MUSICA/Edmundo/Firpo\07 - Roberto Firpo - No Hay Tierra Como la Mia.flac;No Hay Tierra Como la Mia;No hay tierra como la mia;Roberto Firpo;Roberto Firpo;Teófilo Ibáñez;Teófilo Ibáñez;2013-05-17;1929-03-21;tango;tango;Charlo;Musica: ? - Letra: ?;5.0
